"date","close","volume","open","high","low"
"2014/12/01","36.1000","4762615.0000","36.8900","36.9500","35.6600"
"2014/11/28","37.1200","2526389.0000","36.8300","37.2900","36.7600"
"2014/11/26","36.6600","3292792.0000","37.1300","37.1800","36.5900"
"2014/11/25","37.0900","5519998.0000","37.4400","37.5900","36.4800"
"2014/11/24","37.4100","6164341.0000","36.6500","37.6000","36.5800"
"2014/11/21","36.4600","4231352.0000","36.6000","37.0000","36.3600"
"2014/11/20","36.1300","3606028.0000","35.3600","36.4500","35.3600"
"2014/11/19","35.4400","2328931.0000","35.2300","35.6000","35.1300"
"2014/11/18","35.3000","3714007.0000","35.1000","35.4950","34.9200"
"2014/11/17","35.1100","3209353.0000","35.0400","35.4000","35.0250"
"2014/11/14","35.1900","3255439.0000","34.7600","35.3600","34.7000"
"2014/11/13","34.7000","4173965.0000","35.1600","35.4200","34.5800"
"2014/11/12","35.1600","3682278.0000","34.3300","35.2200","34.2500"
"2014/11/11","34.2900","3688453.0000","34.1000","34.5000","34.0300"
"2014/11/10","33.9000","4108737.0000","33.6800","34.1300","33.6300"
"2014/11/07","33.6600","3566753.0000","33.4500","34.0000","33.3300"
"2014/11/06","33.4600","4958168.0000","33.0300","33.5000","32.8600"
"2014/11/05","33.0200","4532637.0000","33.0000","33.1300","32.7200"
"2014/11/04","33.0000","5336474.0000","33.6200","33.7300","32.9200"
"2014/11/03","33.9400","4641749.0000","34.4400","34.5700","33.9000"
"2014/10/31","34.3800","4464271.0000","34.6400","34.6400","34.0900"
"2014/10/30","34.2700","5956043.0000","33.5600","34.3200","33.5300"
"2014/10/29","33.8000","5705323.0000","33.5000","34.1900","33.5000"
"2014/10/28","34.0000","15696410.0000","34.6800","35.0400","33.2500"
"2014/10/27","36.1500","4728627.0000","35.8800","36.2700","35.4310"
"2014/10/24","35.9700","3368831.0000","35.8900","36.0500","35.6400"
"2014/10/23","35.9400","3526789.0000","35.4500","36.2100","35.3700"
"2014/10/22","35.2400","3126827.0000","35.5700","35.8900","35.2200"
"2014/10/21","35.4500","3755892.0000","35.3800","35.5400","35.1500"
"2014/10/20","35.1800","4126175.0000","34.4200","35.1800","34.2130"
"2014/10/17","34.4900","5154993.0000","35.3800","35.4200","34.4200"
"2014/10/16","35.1200","4231078.0000","34.8800","35.6500","34.7100"
"2014/10/15","35.5400","6401217.0000","35.1500","36.1000","34.4600"
